,ID,Name,Date,Time,Status,Latitude,Longitude,Maximum Wind
47537,AL032012,              CHRIS,2012-06-21,1200, HU,40.5N,43.9W,75
47538,AL032012,              CHRIS,2012-06-21,1800, HU,41.9N,42.9W,70
47539,AL032012,              CHRIS,2012-06-22,0, TS,43.3N,42.8W,60
47540,AL032012,              CHRIS,2012-06-22,600, TS,44.5N,43.9W,50
47541,AL032012,              CHRIS,2012-06-22,1200, EX,44.8N,45.8W,45
47542,AL032012,              CHRIS,2012-06-22,1800, EX,44.2N,47.8W,40
47543,AL032012,              CHRIS,2012-06-23,0, EX,42.6N,48.4W,35
47544,AL032012,              CHRIS,2012-06-23,600, EX,40.9N,47.4W,35
47545,AL032012,              CHRIS,2012-06-23,1200, EX,40.0N,45.0W,35
47546,AL032012,              CHRIS,2012-06-23,1800, EX,40.5N,42.5W,30
47547,AL032012,              CHRIS,2012-06-24,0, EX,41.4N,40.2W,30
47548,AL032012,              CHRIS,2012-06-24,600, EX,42.9N,38.5W,25
47549,AL032012,              CHRIS,2012-06-24,1200, EX,43.7N,38.2W,20
47550,AL042012,              DEBBY,2012-06-23,1200, TS,25.5N,87.6W,35
47551,AL042012,              DEBBY,2012-06-23,1800, TS,26.0N,87.5W,40
47552,AL042012,              DEBBY,2012-06-24,0, TS,26.5N,87.4W,45
47553,AL042012,              DEBBY,2012-06-24,600, TS,27.0N,87.2W,50
47554,AL042012,              DEBBY,2012-06-24,1200, TS,27.6N,86.8W,55
47555,AL042012,              DEBBY,2012-06-24,1800, TS,28.0N,86.3W,55
47556,AL042012,              DEBBY,2012-06-25,0, TS,28.3N,86.0W,50
47557,AL042012,              DEBBY,2012-06-25,600, TS,28.6N,85.8W,45
47558,AL042012,              DEBBY,2012-06-25,1200, TS,28.8N,85.6W,40
47559,AL042012,              DEBBY,2012-06-25,1800, TS,29.0N,85.3W,40
47560,AL042012,              DEBBY,2012-06-26,0, TS,29.0N,85.0W,45
47561,AL042012,              DEBBY,2012-06-26,600, TS,28.9N,84.7W,40
47562,AL042012,              DEBBY,2012-06-26,1200, TS,28.9N,84.3W,40
47563,AL042012,              DEBBY,2012-06-26,1800, TS,29.2N,83.7W,35
47564,AL042012,              DEBBY,2012-06-26,2100, TS,29.3N,83.2W,35
47565,AL042012,              DEBBY,2012-06-27,0, TD,29.4N,82.7W,30
47566,AL042012,              DEBBY,2012-06-27,600, TD,29.5N,81.5W,30
47567,AL042012,              DEBBY,2012-06-27,1200, TD,29.5N,80.3W,30
47568,AL052012,            ERNESTO,2012-08-01,1200, TD,11.6N,46.7W,30
47569,AL052012,            ERNESTO,2012-08-01,1800, TD,12.0N,48.2W,30
47570,AL052012,            ERNESTO,2012-08-02,0, TD,12.4N,49.9W,30
47571,AL052012,            ERNESTO,2012-08-02,600, TD,12.7N,51.7W,30
47572,AL052012,            ERNESTO,2012-08-02,1200, TS,13.0N,53.6W,35
47573,AL052012,            ERNESTO,2012-08-02,1800, TS,13.2N,55.5W,45
47574,AL052012,            ERNESTO,2012-08-03,0, TS,13.4N,57.5W,45
47575,AL052012,            ERNESTO,2012-08-03,600, TS,13.6N,59.7W,40
47576,AL052012,            ERNESTO,2012-08-03,1200, TS,13.7N,61.6W,40
47577,AL052012,            ERNESTO,2012-08-03,1800, TS,13.8N,63.3W,40
47578,AL052012,            ERNESTO,2012-08-04,0, TS,13.8N,64.8W,40
47579,AL052012,            ERNESTO,2012-08-04,600, TS,13.9N,66.4W,45
47580,AL052012,            ERNESTO,2012-08-04,1200, TS,14.2N,67.9W,45
47581,AL052012,            ERNESTO,2012-08-04,1800, TS,14.6N,69.5W,45
47582,AL052012,            ERNESTO,2012-08-05,0, TS,15.0N,71.5W,45
47583,AL052012,            ERNESTO,2012-08-05,600, TS,15.0N,73.8W,45
47584,AL052012,            ERNESTO,2012-08-05,1200, TS,15.0N,76.1W,45
47585,AL052012,            ERNESTO,2012-08-05,1800, TS,15.1N,77.8W,45
47586,AL052012,            ERNESTO,2012-08-06,0, TS,15.2N,78.9W,45
47587,AL052012,            ERNESTO,2012-08-06,600, TS,15.4N,79.6W,50
47588,AL052012,            ERNESTO,2012-08-06,1200, TS,15.7N,80.2W,55
47589,AL052012,            ERNESTO,2012-08-06,1800, TS,16.2N,81.2W,55
47590,AL052012,            ERNESTO,2012-08-07,0, TS,16.7N,82.2W,55
47591,AL052012,            ERNESTO,2012-08-07,600, TS,17.3N,83.3W,55
47592,AL052012,            ERNESTO,2012-08-07,1200, HU,17.8N,84.4W,65
47593,AL052012,            ERNESTO,2012-08-07,1800, HU,18.4N,85.7W,75
47594,AL052012,            ERNESTO,2012-08-08,0, HU,18.7N,87.1W,80
47595,AL052012,            ERNESTO,2012-08-08,100, HU,18.7N,87.2W,80
47596,AL052012,            ERNESTO,2012-08-08,315, HU,18.8N,87.7W,85
47597,AL052012,            ERNESTO,2012-08-08,600, HU,18.8N,88.3W,80
47598,AL052012,            ERNESTO,2012-08-08,1200, TS,18.8N,89.6W,60
47599,AL052012,            ERNESTO,2012-08-08,1800, TS,18.8N,90.8W,50
47600,AL052012,            ERNESTO,2012-08-09,0, TS,18.8N,91.7W,55
47601,AL052012,            ERNESTO,2012-08-09,600, TS,18.7N,92.8W,60
47602,AL052012,            ERNESTO,2012-08-09,1200, TS,18.4N,93.8W,55
47603,AL052012,            ERNESTO,2012-08-09,1615, TS,18.3N,94.6W,55
47604,AL052012,            ERNESTO,2012-08-09,1800, TS,18.2N,94.9W,50
47605,AL052012,            ERNESTO,2012-08-10,0, TS,18.0N,96.0W,40
47606,AL052012,            ERNESTO,2012-08-10,600, TD,17.9N,97.2W,30
47607,AL062012,           FLORENCE,2012-08-03,600, LO,12.2N,23.1W,25
47608,AL062012,           FLORENCE,2012-08-03,1200, LO,12.5N,24.5W,30
47609,AL062012,           FLORENCE,2012-08-03,1800, TD,13.0N,25.9W,30
47610,AL062012,           FLORENCE,2012-08-04,0, TD,13.5N,27.3W,30
47611,AL062012,           FLORENCE,2012-08-04,600, TS,14.1N,28.6W,35
47612,AL062012,           FLORENCE,2012-08-04,1200, TS,14.7N,29.9W,40
47613,AL062012,           FLORENCE,2012-08-04,1800, TS,15.3N,31.2W,45
47614,AL062012,           FLORENCE,2012-08-05,0, TS,15.8N,32.5W,50
47615,AL062012,           FLORENCE,2012-08-05,600, TS,16.1N,33.8W,50
47616,AL062012,           FLORENCE,2012-08-05,1200, TS,16.2N,35.0W,45
47617,AL062012,           FLORENCE,2012-08-05,1800, TS,16.2N,36.2W,45
47618,AL062012,           FLORENCE,2012-08-06,0, TS,16.2N,37.3W,35
47619,AL062012,           FLORENCE,2012-08-06,600, TD,16.3N,38.4W,30
47620,AL062012,           FLORENCE,2012-08-06,1200, LO,16.4N,39.6W,30
47621,AL062012,           FLORENCE,2012-08-06,1800, LO,16.5N,40.9W,30
47622,AL062012,           FLORENCE,2012-08-07,0, LO,16.7N,42.5W,25
47623,AL062012,           FLORENCE,2012-08-07,600, LO,16.9N,44.3W,25
47624,AL062012,           FLORENCE,2012-08-07,1200, LO,17.2N,46.3W,25
47625,AL062012,           FLORENCE,2012-08-07,1800, LO,17.6N,48.5W,25
47626,AL062012,           FLORENCE,2012-08-08,0, LO,18.0N,50.7W,25
47627,AL062012,           FLORENCE,2012-08-08,600, LO,18.4N,52.9W,25
47628,AL072012,             HELENE,2012-08-09,1800, TD,13.7N,43.0W,30
47629,AL072012,             HELENE,2012-08-10,0, TD,13.6N,44.6W,30
47630,AL072012,             HELENE,2012-08-10,600, TD,13.5N,46.3W,30
47631,AL072012,             HELENE,2012-08-10,1200, TD,13.4N,48.2W,30
47632,AL072012,             HELENE,2012-08-10,1800, TD,13.4N,50.5W,30
47633,AL072012,             HELENE,2012-08-11,0, TD,13.4N,52.9W,30
47634,AL072012,             HELENE,2012-08-11,600, TD,13.4N,55.4W,30
47635,AL072012,             HELENE,2012-08-11,1200, WV,13.3N,57.9W,30
47636,AL072012,             HELENE,2012-08-11,1800, WV,13.3N,59.9W,30
47637,AL072012,             HELENE,2012-08-12,0, WV,13.5N,61.4W,30
47638,AL072012,             HELENE,2012-08-12,600, WV,13.7N,63.2W,30
47639,AL072012,             HELENE,2012-08-12,1200, WV,13.9N,65.6W,30
47640,AL072012,             HELENE,2012-08-12,1800, WV,14.1N,68.0W,30
47641,AL072012,             HELENE,2012-08-13,0, WV,14.1N,70.4W,30
47642,AL072012,             HELENE,2012-08-13,600, WV,14.1N,72.7W,30
47643,AL072012,             HELENE,2012-08-13,1200, WV,14.1N,74.9W,30
47644,AL072012,             HELENE,2012-08-13,1800, WV,14.1N,76.6W,30
47645,AL072012,             HELENE,2012-08-14,0, WV,14.1N,78.4W,30
47646,AL072012,             HELENE,2012-08-14,600, WV,14.1N,80.1W,30
47647,AL072012,             HELENE,2012-08-14,1200, WV,14.1N,81.8W,30
47648,AL072012,             HELENE,2012-08-14,1800, WV,14.3N,83.6W,30
47649,AL072012,             HELENE,2012-08-15,0, WV,14.7N,85.3W,30
47650,AL072012,             HELENE,2012-08-15,600, WV,15.2N,87.0W,30
47651,AL072012,             HELENE,2012-08-15,1200, LO,15.7N,88.6W,30
47652,AL072012,             HELENE,2012-08-15,1800, LO,16.5N,89.5W,25
47653,AL072012,             HELENE,2012-08-16,0, LO,17.5N,90.5W,25
47654,AL072012,             HELENE,2012-08-16,600, LO,18.5N,91.0W,25
47655,AL072012,             HELENE,2012-08-16,1200, LO,19.2N,91.5W,25
47656,AL072012,             HELENE,2012-08-16,1800, LO,19.3N,92.6W,25
47657,AL072012,             HELENE,2012-08-17,0, LO,19.3N,94.2W,25
47658,AL072012,             HELENE,2012-08-17,600, LO,19.7N,95.2W,25
47659,AL072012,             HELENE,2012-08-17,1200, TD,19.9N,95.7W,30
47660,AL072012,             HELENE,2012-08-17,1800, TS,20.3N,95.9W,40
47661,AL072012,             HELENE,2012-08-18,0, TS,20.8N,96.1W,35
47662,AL072012,             HELENE,2012-08-18,600, TD,21.4N,96.8W,30
47663,AL072012,             HELENE,2012-08-18,1200, TD,21.9N,97.7W,30
47664,AL072012,             HELENE,2012-08-18,1800, TD,22.5N,98.7W,25
47665,AL072012,             HELENE,2012-08-19,0, LO,22.7N,98.9W,25
47666,AL082012,             GORDON,2012-08-15,1200, TD,27.6N,54.6W,30
47667,AL082012,             GORDON,2012-08-15,1800, TD,29.1N,55.1W,30
47668,AL082012,             GORDON,2012-08-16,0, TS,30.5N,55.4W,35
47669,AL082012,             GORDON,2012-08-16,600, TS,31.7N,55.2W,40
47670,AL082012,             GORDON,2012-08-16,1200, TS,32.9N,54.4W,45
47671,AL082012,             GORDON,2012-08-16,1800, TS,33.9N,53.0W,55
47672,AL082012,             GORDON,2012-08-17,0, TS,34.3N,51.1W,60
47673,AL082012,             GORDON,2012-08-17,600, TS,34.6N,49.1W,55
47674,AL082012,             GORDON,2012-08-17,1200, TS,34.4N,47.0W,55
47675,AL082012,             GORDON,2012-08-17,1800, TS,34.3N,45.0W,55
47676,AL082012,             GORDON,2012-08-18,0, TS,34.2N,43.1W,60
47677,AL082012,             GORDON,2012-08-18,600, HU,34.0N,41.5W,65
47678,AL082012,             GORDON,2012-08-18,1200, HU,34.0N,39.6W,75
47679,AL082012,             GORDON,2012-08-18,1800, HU,34.0N,37.5W,90
47680,AL082012,             GORDON,2012-08-19,0, HU,34.3N,35.0W,95
47681,AL082012,             GORDON,2012-08-19,600, HU,34.7N,32.6W,90
47682,AL082012,             GORDON,2012-08-19,1200, HU,35.2N,30.6W,90
47683,AL082012,             GORDON,2012-08-19,1800, HU,35.7N,28.5W,80
47684,AL082012,             GORDON,2012-08-20,0, HU,36.4N,26.6W,70
47685,AL082012,             GORDON,2012-08-20,530, HU,37.0N,25.1W,65
47686,AL082012,             GORDON,2012-08-20,600, HU,37.1N,25.0W,65
47687,AL082012,             GORDON,2012-08-20,1200, TS,37.9N,23.2W,60
47688,AL082012,             GORDON,2012-08-20,1800, LO,38.9N,21.1W,45
47689,AL082012,             GORDON,2012-08-21,0, LO,39.8N,19.3W,40
47690,AL082012,             GORDON,2012-08-21,600, LO,40.0N,17.7W,40
47691,AL082012,             GORDON,2012-08-21,1200, LO,39.8N,16.6W,30
47692,AL092012,              ISAAC,2012-08-20,1200, LO,15.7N,44.8W,25
47693,AL092012,              ISAAC,2012-08-20,1800, LO,15.6N,46.8W,30
47694,AL092012,              ISAAC,2012-08-21,0, LO,15.2N,48.5W,30
47695,AL092012,              ISAAC,2012-08-21,600, TD,14.9N,50.1W,30
47696,AL092012,              ISAAC,2012-08-21,1200, TD,15.0N,51.6W,30
47697,AL092012,              ISAAC,2012-08-21,1800, TS,15.2N,53.1W,35
47698,AL092012,              ISAAC,2012-08-22,0, TS,15.4N,54.8W,40
47699,AL092012,              ISAAC,2012-08-22,600, TS,15.7N,56.6W,45
47700,AL092012,              ISAAC,2012-08-22,1200, TS,15.9N,58.6W,45
47701,AL092012,              ISAAC,2012-08-22,1800, TS,16.1N,60.4W,45
47702,AL092012,              ISAAC,2012-08-23,0, TS,15.7N,62.0W,45
47703,AL092012,              ISAAC,2012-08-23,600, TS,15.0N,63.4W,45
47704,AL092012,              ISAAC,2012-08-23,1200, TS,15.1N,65.0W,45
47705,AL092012,              ISAAC,2012-08-23,1800, TS,15.6N,66.4W,45
47706,AL092012,              ISAAC,2012-08-24,0, TS,15.7N,67.8W,45
47707,AL092012,              ISAAC,2012-08-24,600, TS,15.4N,69.1W,45
47708,AL092012,              ISAAC,2012-08-24,1200, TS,15.7N,70.4W,50
47709,AL092012,              ISAAC,2012-08-24,1800, TS,16.6N,71.2W,55
47710,AL092012,              ISAAC,2012-08-25,0, TS,17.3N,71.8W,55
47711,AL092012,              ISAAC,2012-08-25,600, TS,18.3N,72.7W,55
47712,AL092012,              ISAAC,2012-08-25,1200, TS,19.6N,73.9W,50
47713,AL092012,              ISAAC,2012-08-25,1500, TS,20.1N,74.5W,50
47714,AL092012,              ISAAC,2012-08-25,1800, TS,20.8N,75.2W,50
47715,AL092012,              ISAAC,2012-08-26,0, TS,21.8N,76.7W,50
47716,AL092012,              ISAAC,2012-08-26,600, TS,22.7N,78.3W,55
47717,AL092012,              ISAAC,2012-08-26,1200, TS,23.4N,80.0W,55
47718,AL092012,              ISAAC,2012-08-26,1800, TS,23.7N,81.4W,50
47719,AL092012,              ISAAC,2012-08-27,0, TS,24.2N,82.6W,50
47720,AL092012,              ISAAC,2012-08-27,600, TS,25.0N,83.6W,50
47721,AL092012,              ISAAC,2012-08-27,1200, TS,25.7N,84.7W,55
47722,AL092012,              ISAAC,2012-08-27,1800, TS,26.3N,85.7W,60
47723,AL092012,              ISAAC,2012-08-28,0, TS,26.8N,86.7W,60
47724,AL092012,              ISAAC,2012-08-28,600, TS,27.4N,87.6W,60
47725,AL092012,              ISAAC,2012-08-28,1200, HU,28.0N,88.3W,65
47726,AL092012,              ISAAC,2012-08-28,1800, HU,28.6N,88.8W,70
47727,AL092012,              ISAAC,2012-08-29,0, HU,28.9N,89.4W,70
47728,AL092012,              ISAAC,2012-08-29,300, HU,29.0N,89.7W,70
47729,AL092012,              ISAAC,2012-08-29,600, HU,29.1N,90.0W,70
47730,AL092012,              ISAAC,2012-08-29,800, HU,29.2N,90.2W,70
47731,AL092012,              ISAAC,2012-08-29,1200, HU,29.4N,90.5W,65
47732,AL092012,              ISAAC,2012-08-29,1800, TS,29.7N,90.8W,60
47733,AL092012,              ISAAC,2012-08-30,0, TS,30.1N,91.1W,55
47734,AL092012,              ISAAC,2012-08-30,600, TS,30.6N,91.5W,55
47735,AL092012,              ISAAC,2012-08-30,1200, TS,31.3N,91.9W,45
47736,AL092012,              ISAAC,2012-08-30,1800, TS,32.1N,92.4W,35
47737,AL092012,              ISAAC,2012-08-31,0, TD,33.1N,92.9W,30
47738,AL092012,              ISAAC,2012-08-31,600, TD,34.3N,93.5W,25
47739,AL092012,              ISAAC,2012-08-31,1200, TD,35.6N,94.0W,20
47740,AL092012,              ISAAC,2012-08-31,1800, TD,36.8N,94.1W,20
47741,AL092012,              ISAAC,2012-09-01,0, TD,37.8N,93.9W,20
47742,AL092012,              ISAAC,2012-09-01,600, TD,38.4N,93.3W,20
47743,AL102012,              JOYCE,2012-08-21,1800, LO,10.7N,31.7W,25
47744,AL102012,              JOYCE,2012-08-22,0, LO,11.1N,33.1W,25
47745,AL102012,              JOYCE,2012-08-22,600, TD,11.5N,34.5W,25
47746,AL102012,              JOYCE,2012-08-22,1200, TD,12.1N,35.8W,30
47747,AL102012,              JOYCE,2012-08-22,1800, TD,12.8N,37.3W,30
47748,AL102012,              JOYCE,2012-08-23,0, TD,13.5N,38.7W,30
47749,AL102012,              JOYCE,2012-08-23,600, TD,14.2N,40.0W,30
47750,AL102012,              JOYCE,2012-08-23,1200, TS,14.8N,41.1W,35
47751,AL102012,              JOYCE,2012-08-23,1800, TS,15.5N,42.1W,35
47752,AL102012,              JOYCE,2012-08-24,0, TD,16.1N,43.2W,30
47753,AL102012,              JOYCE,2012-08-24,600, TD,16.7N,44.3W,30
47754,AL102012,              JOYCE,2012-08-24,1200, LO,17.4N,45.4W,30
47755,AL112012,               KIRK,2012-08-28,1800, TD,23.9N,43.4W,30
47756,AL112012,               KIRK,2012-08-29,0, TS,24.0N,44.5W,40
47757,AL112012,               KIRK,2012-08-29,600, TS,24.3N,45.5W,40
47758,AL112012,               KIRK,2012-08-29,1200, TS,24.6N,46.3W,45
47759,AL112012,               KIRK,2012-08-29,1800, TS,25.1N,47.1W,45
47760,AL112012,               KIRK,2012-08-30,0, TS,25.6N,47.9W,50
47761,AL112012,               KIRK,2012-08-30,600, TS,26.1N,48.6W,55
47762,AL112012,               KIRK,2012-08-30,1200, HU,26.8N,49.3W,65
47763,AL112012,               KIRK,2012-08-30,1800, HU,27.6N,50.1W,75
47764,AL112012,               KIRK,2012-08-31,0, HU,28.5N,50.5W,80
47765,AL112012,               KIRK,2012-08-31,600, HU,29.6N,50.7W,90
47766,AL112012,               KIRK,2012-08-31,1200, HU,30.6N,50.9W,90
47767,AL112012,               KIRK,2012-08-31,1800, HU,31.7N,50.6W,80
47768,AL112012,               KIRK,2012-09-01,0, HU,33.1N,50.0W,70
47769,AL112012,               KIRK,2012-09-01,600, HU,34.6N,48.9W,65
47770,AL112012,               KIRK,2012-09-01,1200, TS,36.5N,47.3W,60
47771,AL112012,               KIRK,2012-09-01,1800, TS,38.4N,45.4W,55
47772,AL112012,               KIRK,2012-09-02,0, TS,40.3N,43.0W,55
47773,AL112012,               KIRK,2012-09-02,600, TS,42.4N,40.6W,50
47774,AL112012,               KIRK,2012-09-02,1200, TS,45.0N,38.1W,50
47775,AL112012,               KIRK,2012-09-02,1800, TS,48.1N,34.6W,45
47776,AL112012,               KIRK,2012-09-03,0, EX,51.7N,30.9W,45
47777,AL122012,             LESLIE,2012-08-28,1200, LO,12.9N,27.4W,20
47778,AL122012,             LESLIE,2012-08-28,1800, LO,13.0N,29.6W,20
47779,AL122012,             LESLIE,2012-08-29,0, LO,13.1N,31.7W,25
47780,AL122012,             LESLIE,2012-08-29,600, LO,13.2N,33.7W,25
47781,AL122012,             LESLIE,2012-08-29,1200, LO,13.3N,35.6W,25
47782,AL122012,             LESLIE,2012-08-29,1800, LO,13.4N,37.5W,25
47783,AL122012,             LESLIE,2012-08-30,0, TD,13.5N,39.2W,30
47784,AL122012,             LESLIE,2012-08-30,600, TD,13.6N,40.9W,30
47785,AL122012,             LESLIE,2012-08-30,1200, TS,13.8N,42.6W,35
47786,AL122012,             LESLIE,2012-08-30,1800, TS,14.2N,44.2W,40
47787,AL122012,             LESLIE,2012-08-31,0, TS,14.7N,45.8W,45
47788,AL122012,             LESLIE,2012-08-31,600, TS,15.3N,47.4W,50
47789,AL122012,             LESLIE,2012-08-31,1200, TS,16.0N,49.0W,55
47790,AL122012,             LESLIE,2012-08-31,1800, TS,16.5N,50.6W,55
47791,AL122012,             LESLIE,2012-09-01,0, TS,17.1N,52.2W,60
47792,AL122012,             LESLIE,2012-09-01,600, TS,17.6N,53.8W,60
47793,AL122012,             LESLIE,2012-09-01,1200, TS,18.1N,55.3W,60
47794,AL122012,             LESLIE,2012-09-01,1800, TS,18.8N,56.8W,60
47795,AL122012,             LESLIE,2012-09-02,0, TS,19.6N,58.1W,60
47796,AL122012,             LESLIE,2012-09-02,600, TS,20.4N,59.4W,55
47797,AL122012,             LESLIE,2012-09-02,1200, TS,21.2N,60.7W,50
47798,AL122012,             LESLIE,2012-09-02,1800, TS,22.1N,61.4W,50
47799,AL122012,             LESLIE,2012-09-03,0, TS,22.9N,61.7W,50
47800,AL122012,             LESLIE,2012-09-03,600, TS,23.4N,62.2W,50
47801,AL122012,             LESLIE,2012-09-03,1200, TS,23.5N,62.6W,50
47802,AL122012,             LESLIE,2012-09-03,1800, TS,23.8N,62.8W,55
47803,AL122012,             LESLIE,2012-09-04,0, TS,24.2N,62.6W,60
47804,AL122012,             LESLIE,2012-09-04,600, TS,24.5N,62.5W,60
47805,AL122012,             LESLIE,2012-09-04,1200, TS,24.8N,62.5W,60
47806,AL122012,             LESLIE,2012-09-04,1800, TS,25.0N,62.6W,60
47807,AL122012,             LESLIE,2012-09-05,0, TS,25.2N,62.8W,60
47808,AL122012,             LESLIE,2012-09-05,600, HU,25.4N,62.8W,65
47809,AL122012,             LESLIE,2012-09-05,1200, HU,25.6N,62.8W,70
47810,AL122012,             LESLIE,2012-09-05,1800, HU,25.8N,62.7W,70
47811,AL122012,             LESLIE,2012-09-06,0, HU,26.0N,62.6W,65
47812,AL122012,             LESLIE,2012-09-06,600, HU,26.2N,62.5W,65
47813,AL122012,             LESLIE,2012-09-06,1200, HU,26.3N,62.4W,65
47814,AL122012,             LESLIE,2012-09-06,1800, HU,26.4N,62.3W,65
47815,AL122012,             LESLIE,2012-09-07,0, HU,26.5N,62.2W,65
47816,AL122012,             LESLIE,2012-09-07,600, HU,26.6N,62.2W,65
47817,AL122012,             LESLIE,2012-09-07,1200, TS,26.8N,62.2W,60
47818,AL122012,             LESLIE,2012-09-07,1800, TS,27.1N,62.2W,60
47819,AL122012,             LESLIE,2012-09-08,0, TS,27.4N,62.3W,60
47820,AL122012,             LESLIE,2012-09-08,600, TS,27.8N,62.4W,55
47821,AL122012,             LESLIE,2012-09-08,1200, TS,28.3N,62.5W,55
47822,AL122012,             LESLIE,2012-09-08,1800, TS,29.0N,62.5W,55
47823,AL122012,             LESLIE,2012-09-09,0, TS,29.7N,62.6W,55
47824,AL122012,             LESLIE,2012-09-09,600, TS,30.5N,62.6W,55
47825,AL122012,             LESLIE,2012-09-09,1200, TS,31.5N,62.5W,55
47826,AL122012,             LESLIE,2012-09-09,1800, TS,32.6N,62.3W,55
47827,AL122012,             LESLIE,2012-09-10,0, TS,33.8N,62.0W,55
47828,AL122012,             LESLIE,2012-09-10,600, TS,35.1N,61.6W,60
47829,AL122012,             LESLIE,2012-09-10,1200, HU,36.4N,60.8W,65
47830,AL122012,             LESLIE,2012-09-10,1800, HU,38.5N,59.8W,65
47831,AL122012,             LESLIE,2012-09-11,0, HU,41.1N,58.6W,65
47832,AL122012,             LESLIE,2012-09-11,600, HU,44.0N,57.3W,65
47833,AL122012,             LESLIE,2012-09-11,900, EX,45.8N,56.1W,65
47834,AL122012,             LESLIE,2012-09-11,1200, EX,47.7N,54.9W,65
